------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.9.2 date format M/d/yyyy at 30 Hz  Filter Normal -----------,,,
Serial Number: MOS2D42160427,,,
Start Time 14:13:00,,,
Start Date 4/20/2023,,,
Epoch Period (hh:mm:ss) 00:00:00,,,
Download Time 14:19:26,,,
Download Date 4/20/2023,,,
Current Memory Address: 0,,,
Current Battery Voltage: 4.17     Mode = 12,,,
--------------------------------------------------,,,
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
18:19.5,0,0,0
18:19.5,0,0,0
18:19.5,0,0,0
18:19.6,0,0,0
18:19.6,0,0,0
18:19.6,0,0,0
18:19.7,0,0,0
18:19.7,0,0,0
18:19.7,0,0,0
18:19.8,0,0,0
18:19.8,0,0,0
18:19.8,0,0,0
18:19.9,0,0,0
18:19.9,0,0,0
18:19.9,0,0,0
18:20.0,0,0,0
18:20.0,0,0,0
18:20.0,0,0,0
18:20.1,0,0,0
18:20.1,0,0,0
18:20.1,0,0,0
18:20.2,0,0,0
18:20.2,0,0,0
18:20.2,0,0,0
18:20.3,0,0,0
18:20.3,0,0,0
18:20.3,0,0,0
18:20.4,0,0,0
18:20.4,0,0,0
18:20.4,0,0,0
18:20.5,0,0,0
18:20.5,0,0,0
18:20.5,0,0,0
18:20.6,0,0,0
18:20.6,0,0,0
18:20.6,0,0,0
18:20.7,0,0,0
18:20.7,0,0,0
18:20.7,0,0,0
18:20.8,0,0,0
18:20.8,0,0,0
18:20.8,0,0,0
18:20.9,0,0,0
18:20.9,0,0,0
18:20.9,0,0,0
18:21.0,0,0,0
18:21.0,0,0,0
18:21.0,0,0,0
18:21.1,0,0,0
18:21.1,0,0,0
18:21.1,0,0,0
18:21.2,0,0,0
18:21.2,0,0,0
18:21.2,0,0,0
18:21.3,0,0,0
18:21.3,0,0,0
18:21.3,0,0,0
18:21.4,0,0,0
18:21.4,0,0,0
18:21.4,0,0,0
18:21.5,0,0,0
18:21.5,0,0,0
18:21.5,0,0,0
18:21.6,0,0,0
18:21.6,0,0,0
18:21.6,0,0,0
18:21.7,0,0,0
18:21.7,0,0,0
18:21.7,0,0,0
18:21.8,0,0,0
18:21.8,0,0,0
18:21.8,0,0,0
18:21.9,0,0,0
18:21.9,0,0,0
18:21.9,0,0,0
18:22.0,0,0,0
18:22.0,0,0,0
18:22.0,0,0,0
18:22.1,0,0,0
18:22.1,0,0,0
18:22.1,0,0,0
18:22.2,0,0,0
18:22.2,0,0,0
18:22.2,0,0,0
18:22.3,0,0,0
18:22.3,0,0,0
18:22.3,0,0,0
18:22.4,0,0,0
18:22.4,0,0,0
18:22.4,0,0,0
18:22.5,0,0,0
18:22.5,0,0,0
18:22.5,0,0,0
18:22.6,0,0,0
18:22.6,0,0,0
18:22.6,0,0,0
18:22.7,0,0,0
18:22.7,0,0,0
18:22.7,0,0,0
18:22.8,0,0,0
18:22.8,0,0,0
18:22.8,0,0,0
18:22.9,0,0,0
18:22.9,0,0,0
18:22.9,0,0,0
18:23.0,0,0,0
18:23.0,0,0,0
18:23.0,0,0,0
18:23.1,0,0,0
18:23.1,0,0,0
18:23.1,0,0,0
18:23.2,0,0,0
18:23.2,0,0,0
18:23.2,0,0,0
18:23.3,0,0,0
18:23.3,0,0,0
18:23.3,0,0,0
18:23.4,0,0,0
18:23.4,0,0,0
18:23.4,0,0,0
18:23.5,0,0,0
18:23.5,0,0,0
18:23.5,0,0,0
18:23.6,0,0,0
18:23.6,0,0,0
18:23.6,0,0,0
18:23.7,0,0,0
18:23.7,0,0,0
18:23.7,0,0,0
18:23.8,0,0,0
18:23.8,0,0,0
18:23.8,0,0,0
18:23.9,0,0,0
18:23.9,0,0,0
18:23.9,0,0,0
18:24.0,0,0,0
18:24.0,0,0,0
18:24.0,0,0,0
18:24.1,0,0,0
18:24.1,0,0,0
18:24.1,0,0,0
18:24.2,0,0,0
18:24.2,0,0,0
18:24.2,0,0,0
18:24.3,0,0,0
18:24.3,0,0,0
18:24.3,0,0,0
18:24.4,0,0,0
18:24.4,0,0,0
18:24.4,0,0,0
18:24.5,0,0,0
18:24.5,0,0,0
18:24.5,0,0,0
18:24.6,0,0,0
18:24.6,0,0,0
18:24.6,0,0,0
18:24.7,0,0,0
18:24.7,0,0,0
18:24.7,0,0,0
18:24.8,0,0,0
18:24.8,0,0,0
18:24.8,0,0,0
18:24.9,0,0,0
18:24.9,0,0,0
18:24.9,0,0,0
18:25.0,0,0,0
18:25.0,0,0,0
18:25.0,0,0,0
18:25.1,0,0,0
18:25.1,0,0,0
18:25.1,0,0,0
18:25.2,0,0,0
18:25.2,0,0,0
18:25.2,0,0,0
18:25.3,0,0,0
18:25.3,0,0,0
18:25.3,0,0,0
18:25.4,0,0,0
18:25.4,0,0,0
18:25.4,0,0,0
18:25.5,0,0,0
18:25.5,0,0,0
18:25.5,0,0,0
18:25.6,0,0,0
18:25.6,0,0,0
18:25.6,0,0,0
18:25.7,0,0,0
18:25.7,0,0,0
18:25.7,0,0,0
18:25.8,0,0,0
18:25.8,0,0,0
18:25.8,0,0,0
18:25.9,0,0,0
18:25.9,0,0,0
18:25.9,0,0,0
18:26.0,0,0,0
18:26.0,0,0,0
18:26.0,0,0,0
18:26.1,0,0,0
18:26.1,0,0,0
18:26.1,0,0,0
18:26.2,0,0,0
18:26.2,0,0,0
18:26.2,0,0,0
18:26.3,0,0,0
18:26.3,0,0,0
18:26.3,0,0,0
18:26.4,0,0,0
18:26.4,0,0,0
18:26.4,0,0,0
18:26.5,0,0,0
18:26.5,0,0,0
18:26.5,0,0,0
18:26.6,0,0,0
18:26.6,0,0,0
18:26.6,0,0,0
18:26.7,0,0,0
18:26.7,0,0,0
18:26.7,0,0,0
18:26.8,0,0,0
18:26.8,0,0,0
18:26.8,0,0,0
18:26.9,0,0,0
18:26.9,0,0,0
18:26.9,0,0,0
18:27.0,0,0,0
18:27.0,0,0,0
18:27.0,0,0,0
18:27.1,0,0,0
18:27.1,0,0,0
18:27.1,0,0,0
18:27.2,0,0,0
18:27.2,0,0,0
18:27.2,0,0,0
18:27.3,0,0,0
18:27.3,0,0,0
18:27.3,0,0,0
18:27.4,0,0,0
18:27.4,0,0,0
18:27.4,0,0,0
18:27.5,0,0,0
18:27.5,0,0,0
18:27.5,0,0,0
18:27.6,0,0,0
18:27.6,0,0,0
18:27.6,0,0,0
18:27.7,0,0,0
18:27.7,0,0,0
18:27.7,0,0,0
18:27.8,0,0,0
18:27.8,0,0,0
18:27.8,0,0,0
18:27.9,0,0,0
18:27.9,0,0,0
18:27.9,0,0,0
18:28.0,0,0,0
18:28.0,0,0,0
18:28.0,0,0,0
18:28.1,0,0,0
18:28.1,0,0,0
18:28.1,0,0,0
18:28.2,0,0,0
18:28.2,0,0,0
18:28.2,0,0,0
18:28.3,0,0,0
18:28.3,0,0,0
18:28.3,0,0,0
18:28.4,0,0,0
18:28.4,0,0,0
18:28.4,0,0,0
18:28.5,0,0,0
18:28.5,0,0,0
18:28.5,0,0,0
18:28.6,0,0,0
18:28.6,0,0,0
18:28.6,0,0,0
18:28.7,0,0,0
18:28.7,0,0,0
18:28.7,0,0,0
18:28.8,0,0,0
18:28.8,0,0,0
18:28.8,0,0,0
18:28.9,0,0,0
18:28.9,0,0,0
18:28.9,0,0,0
18:29.0,0,0,0
18:29.0,0,0,0
18:29.0,0,0,0
18:29.1,0,0,0
18:29.1,0,0,0
18:29.1,0,0,0
18:29.2,0,0,0
18:29.2,0,0,0
18:29.2,0,0,0
18:29.3,0,0,0
18:29.3,0,0,0
18:29.3,0,0,0
18:29.4,0,0,0
18:29.4,0,0,0
18:29.4,0,0,0
18:29.5,0,0,0
18:29.5,0,0,0
18:29.5,0,0,0
18:29.6,0,0,0
18:29.6,0,0,0
18:29.6,0,0,0
18:29.7,0,0,0
18:29.7,0,0,0
18:29.7,0,0,0
18:29.8,0,0,0
18:29.8,0,0,0
18:29.8,0,0,0
18:29.9,0,0,0
18:29.9,0,0,0
18:29.9,0,0,0
18:30.0,0,0,0
18:30.0,0,0,0
18:30.0,0,0,0
18:30.1,0,0,0
18:30.1,0,0,0
18:30.1,0,0,0
18:30.2,0,0,0
18:30.2,0,0,0
18:30.2,0,0,0
18:30.3,0,0,0
18:30.3,0,0,0
18:30.3,0,0,0
18:30.4,0,0,0
18:30.4,0,0,0
18:30.4,0,0,0
18:30.5,0,0,0
18:30.5,0,0,0
18:30.5,0,0,0
18:30.6,0,0,0
18:30.6,0,0,0
18:30.6,0,0,0
18:30.7,0,0,0
18:30.7,0,0,0
18:30.7,0,0,0
18:30.8,0,0,0
18:30.8,0,0,0
18:30.8,0,0,0
18:30.9,0,0,0
18:30.9,0,0,0
18:30.9,0,0,0
18:31.0,0,0,0
18:31.0,0,0,0
18:31.0,0,0,0
18:31.1,0,0,0
18:31.1,0,0,0
18:31.1,0,0,0
18:31.2,0,0,0
18:31.2,0,0,0
18:31.2,0,0,0
18:31.3,0,0,0
18:31.3,0,0,0
18:31.3,0,0,0
18:31.4,0,0,0
18:31.4,0,0,0
18:31.4,0,0,0
18:31.5,0,0,0
18:31.5,0,0,0
18:31.5,0,0,0
18:31.6,0,0,0
18:31.6,0,0,0
18:31.6,0,0,0
18:31.7,0,0,0
18:31.7,0,0,0
18:31.7,0,0,0
18:31.8,0,0,0
18:31.8,0,0,0
18:31.8,0,0,0
18:31.9,0,0,0
18:31.9,0,0,0
18:31.9,0,0,0
18:32.0,0,0,0
18:32.0,0,0,0
18:32.0,0,0,0
18:32.1,0,0,0
18:32.1,0,0,0
18:32.1,0,0,0
18:32.2,0,0,0
18:32.2,0,0,0
18:32.2,0,0,0
18:32.3,0,0,0
18:32.3,0,0,0
18:32.3,0,0,0
18:32.4,0,0,0
18:32.4,0,0,0
18:32.4,0,0,0
18:32.5,0,0,0
18:32.5,0,0,0
18:32.5,0,0,0
18:32.6,0,0,0
18:32.6,0,0,0
18:32.6,0,0,0
18:32.7,0,0,0
18:32.7,0,0,0
18:32.7,0,0,0
18:32.8,0,0,0
18:32.8,0,0,0
18:32.8,0,0,0
18:32.9,0,0,0
18:32.9,0,0,0
18:32.9,0,0,0
18:33.0,0,0,0
18:33.0,0,0,0
18:33.0,0,0,0
18:33.1,0,0,0
18:33.1,0,0,0
18:33.1,0,0,0
18:33.2,0,0,0
18:33.2,0,0,0
18:33.2,0,0,0
18:33.3,0,0,0
18:33.3,0,0,0
18:33.3,0,0,0
18:33.4,0,0,0
18:33.4,0,0,0
18:33.4,0,0,0
18:33.5,0,0,0
18:33.5,0,0,0
18:33.5,0,0,0
18:33.6,0,0,0
18:33.6,0,0,0
18:33.6,0,0,0
18:33.7,0,0,0
18:33.7,0,0,0
18:33.7,0,0,0
18:33.8,0,0,0
18:33.8,0,0,0
18:33.8,0,0,0
18:33.9,0,0,0
18:33.9,0,0,0
18:33.9,0,0,0
18:34.0,0,0,0
18:34.0,0,0,0
18:34.0,0,0,0
18:34.1,0,0,0
18:34.1,0,0,0
18:34.1,0,0,0
18:34.2,0,0,0
18:34.2,0,0,0
18:34.2,0,0,0
18:34.3,0,0,0
18:34.3,0,0,0
18:34.3,0,0,0
18:34.4,0,0,0
18:34.4,0,0,0
18:34.4,0,0,0
18:34.5,0,0,0
18:34.5,0,0,0
18:34.5,0,0,0
18:34.6,0,0,0
18:34.6,0,0,0
18:34.6,0,0,0
18:34.7,0,0,0
18:34.7,0,0,0
18:34.7,0,0,0
18:34.8,0,0,0
18:34.8,0,0,0
18:34.8,0,0,0
18:34.9,0,0,0
18:34.9,0,0,0
18:34.9,0,0,0
18:35.0,0,0,0
18:35.0,0,0,0
18:35.0,0,0,0
18:35.1,0,0,0
18:35.1,0,0,0
18:35.1,0,0,0
18:35.2,0,0,0
18:35.2,0,0,0
18:35.2,0,0,0
18:35.3,0,0,0
18:35.3,0,0,0
18:35.3,0,0,0
18:35.4,0,0,0
18:35.4,0,0,0
18:35.4,0,0,0
18:35.5,0,0,0
18:35.5,0,0,0
18:35.5,0,0,0
18:35.6,0,0,0
18:35.6,0,0,0
18:35.6,0,0,0
18:35.7,0,0,0
18:35.7,0,0,0
18:35.7,0,0,0
18:35.8,0,0,0
18:35.8,0,0,0
18:35.8,0,0,0
18:35.9,0,0,0
18:35.9,0,0,0
18:35.9,0,0,0
18:36.0,0,0,0
18:36.0,0,0,0
18:36.0,0,0,0
18:36.1,0,0,0
18:36.1,0,0,0
18:36.1,0,0,0
18:36.2,0,0,0
18:36.2,0,0,0
18:36.2,0,0,0
18:36.3,0,0,0
18:36.3,0,0,0
18:36.3,0,0,0
18:36.4,0,0,0
18:36.4,0,0,0
18:36.4,0,0,0
18:36.5,0,0,0
18:36.5,0,0,0
18:36.5,0,0,0
18:36.6,0,0,0
18:36.6,0,0,0
18:36.6,0,0,0
18:36.7,0,0,0
18:36.7,0,0,0
18:36.7,0,0,0
18:36.8,0,0,0
18:36.8,0,0,0
18:36.8,0,0,0
18:36.9,0,0,0
18:36.9,0,0,0
18:36.9,0,0,0
18:37.0,0,0,0
18:37.0,0,0,0
18:37.0,0,0,0
18:37.1,0,0,0
18:37.1,0,0,0
18:37.1,0,0,0
18:37.2,0,0,0
18:37.2,0,0,0
18:37.2,0,0,0
18:37.3,0,0,0
18:37.3,0,0,0
18:37.3,0,0,0
18:37.4,0,0,0
18:37.4,0,0,0
18:37.4,0,0,0
18:37.5,0,0,0
18:37.5,0,0,0
18:37.5,0,0,0
18:37.6,0,0,0
18:37.6,0,0,0
18:37.6,0,0,0
18:37.7,0,0,0
18:37.7,0,0,0
18:37.7,0,0,0
18:37.8,0,0,0
18:37.8,0,0,0
18:37.8,0,0,0
18:37.9,0,0,0
18:37.9,0,0,0
18:37.9,0,0,0
18:38.0,0,0,0
18:38.0,0,0,0
18:38.0,0,0,0
18:38.1,0,0,0
18:38.1,0,0,0
18:38.1,0,0,0
18:38.2,0,0,0
18:38.2,0,0,0
18:38.2,0,0,0
18:38.3,0,0,0
18:38.3,0,0,0
18:38.3,0,0,0
18:38.4,0,0,0
18:38.4,0,0,0
18:38.4,0,0,0
18:38.5,0,0,0
18:38.5,0,0,0
18:38.5,0,0,0
18:38.6,0,0,0
18:38.6,0,0,0
18:38.6,0,0,0
18:38.7,0,0,0
18:38.7,0,0,0
18:38.7,0,0,0
18:38.8,0,0,0
18:38.8,0,0,0
18:38.8,0,0,0
18:38.9,0,0,0
18:38.9,0,0,0
18:38.9,0,0,0
18:39.0,0,0,0
18:39.0,0,0,0
18:39.0,0,0,0
18:39.1,0,0,0
18:39.1,0,0,0
18:39.1,0,0,0
18:39.2,0,0,0
18:39.2,0,0,0
18:39.2,0,0,0
18:39.3,0,0,0
18:39.3,0,0,0
18:39.3,0,0,0
18:39.4,0,0,0
18:39.4,0,0,0
18:39.4,0,0,0
18:39.5,0,0,0
18:39.5,0,0,0
18:39.5,0,0,0
18:39.6,0,0,0
18:39.6,0,0,0
18:39.6,0,0,0
18:39.7,0,0,0
18:39.7,0,0,0
18:39.7,0,0,0
18:39.8,0,0,0
18:39.8,0,0,0
18:39.8,0,0,0
18:39.9,0,0,0
18:39.9,0,0,0
18:39.9,0,0,0
18:40.0,0,0,0
18:40.0,0,0,0
18:40.0,0,0,0
18:40.1,0,0,0
18:40.1,0,0,0
18:40.1,0,0,0
18:40.2,0,0,0
18:40.2,0,0,0
18:40.2,0,0,0
18:40.3,0,0,0
18:40.3,0,0,0
18:40.3,0,0,0
18:40.4,0,0,0
18:40.4,0,0,0
18:40.4,0,0,0
18:40.5,0,0,0
18:40.5,0,0,0
18:40.5,0,0,0
18:40.6,0,0,0
18:40.6,0,0,0
18:40.6,0,0,0
18:40.7,0,0,0
18:40.7,0,0,0
18:40.7,0,0,0
18:40.8,0,0,0
18:40.8,0,0,0
18:40.8,0,0,0
18:40.9,0,0,0
18:40.9,0,0,0
18:40.9,0,0,0
18:41.0,0,0,0
18:41.0,0,0,0
18:41.0,0,0,0
18:41.1,0,0,0
18:41.1,0,0,0
18:41.1,0,0,0
18:41.2,0,0,0
18:41.2,0,0,0
18:41.2,0,0,0
18:41.3,0,0,0
18:41.3,0,0,0
18:41.3,0,0,0
18:41.4,0,0,0
18:41.4,0,0,0
18:41.4,0,0,0
18:41.5,0,0,0
18:41.5,0,0,0
18:41.5,0,0,0
18:41.6,0,0,0
18:41.6,0,0,0
18:41.6,0,0,0
18:41.7,0,0,0
18:41.7,0,0,0
18:41.7,0,0,0
18:41.8,0,0,0
18:41.8,0,0,0
18:41.8,0,0,0
18:41.9,0,0,0
18:41.9,0,0,0
18:41.9,0,0,0
18:42.0,0,0,0
18:42.0,0,0,0
18:42.0,0,0,0
18:42.1,0,0,0
18:42.1,0,0,0
18:42.1,0,0,0
18:42.2,0,0,0
18:42.2,0,0,0
18:42.2,0,0,0
18:42.3,0,0,0
18:42.3,0,0,0
18:42.3,0,0,0
18:42.4,0,0,0
18:42.4,0,0,0
18:42.4,0,0,0
18:42.5,0,0,0
18:42.5,0,0,0
18:42.5,0,0,0
18:42.6,0,0,0
18:42.6,0,0,0
18:42.6,0,0,0
18:42.7,0,0,0
18:42.7,0,0,0
18:42.7,0,0,0
18:42.8,0,0,0
18:42.8,0,0,0
18:42.8,0,0,0
18:42.9,0,0,0
18:42.9,0,0,0
18:42.9,0,0,0
18:43.0,0,0,0
18:43.0,0,0,0
18:43.0,0,0,0
18:43.1,0,0,0
18:43.1,0,0,0
18:43.1,0,0,0
18:43.2,0,0,0
18:43.2,0,0,0
18:43.2,0,0,0
18:43.3,0,0,0
18:43.3,0,0,0
18:43.3,0,0,0
18:43.4,0,0,0
18:43.4,0,0,0
18:43.4,0,0,0
18:43.5,0,0,0
18:43.5,0,0,0
18:43.5,0,0,0
18:43.6,0,0,0
18:43.6,0,0,0
18:43.6,0,0,0
18:43.7,0,0,0
18:43.7,0,0,0
18:43.7,0,0,0
18:43.8,0,0,0
18:43.8,0,0,0
18:43.8,0,0,0
18:43.9,0,0,0
18:43.9,0,0,0
18:43.9,0,0,0
18:44.0,0,0,0
18:44.0,0,0,0
18:44.0,0,0,0
18:44.1,0,0,0
18:44.1,0,0,0
18:44.1,0,0,0
18:44.2,0,0,0
18:44.2,0,0,0
18:44.2,0,0,0
18:44.3,0,0,0
18:44.3,0,0,0
18:44.3,0,0,0
18:44.4,0,0,0
18:44.4,0,0,0
18:44.4,0,0,0
18:44.5,0,0,0
18:44.5,0,0,0
18:44.5,0,0,0
18:44.6,0,0,0
18:44.6,0,0,0
18:44.6,0,0,0
18:44.7,0,0,0
18:44.7,0,0,0
18:44.7,0,0,0
18:44.8,0,0,0
18:44.8,0,0,0
18:44.8,0,0,0
18:44.9,0,0,0
18:44.9,0,0,0
18:44.9,0,0,0
18:45.0,0,0,0
18:45.0,0,0,0
18:45.0,0,0,0
18:45.1,0,0,0
18:45.1,0,0,0
18:45.1,0,0,0
18:45.2,0,0,0
18:45.2,0,0,0
18:45.2,0,0,0
18:45.3,0,0,0
18:45.3,0,0,0
18:45.3,0,0,0
18:45.4,0,0,0
18:45.4,0,0,0
18:45.4,0,0,0
18:45.5,0,0,0
18:45.5,0,0,0
18:45.5,0,0,0
18:45.6,0,0,0
18:45.6,0,0,0
18:45.6,0,0,0
18:45.7,0,0,0
18:45.7,0,0,0
18:45.7,0,0,0
18:45.8,0,0,0
18:45.8,0,0,0
18:45.8,0,0,0
18:45.9,0,0,0
18:45.9,0,0,0
18:45.9,0,0,0
18:46.0,0,0,0
18:46.0,0,0,0
18:46.0,0,0,0
18:46.1,0,0,0
18:46.1,0,0,0
18:46.1,0,0,0
18:46.2,0,0,0
18:46.2,0,0,0
18:46.2,0,0,0
18:46.3,0,0,0
18:46.3,0,0,0
18:46.3,0,0,0
18:46.4,0,0,0
18:46.4,0,0,0
18:46.4,0,0,0
18:46.5,0,0,0
18:46.5,0,0,0
18:46.5,0,0,0
18:46.6,0,0,0
18:46.6,0,0,0
18:46.6,0,0,0
18:46.7,0,0,0
18:46.7,0,0,0
18:46.7,0,0,0
18:46.8,0,0,0
18:46.8,0,0,0
18:46.8,0,0,0
18:46.9,0,0,0
18:46.9,0,0,0
18:46.9,0,0,0
18:47.0,0,0,0
18:47.0,0,0,0
18:47.0,0,0,0
18:47.1,0,0,0
18:47.1,0,0,0
18:47.1,0,0,0
18:47.2,0,0,0
18:47.2,0,0,0
18:47.2,0,0,0
18:47.3,0,0,0
18:47.3,0,0,0
18:47.3,0,0,0
18:47.4,0,0,0
18:47.4,0,0,0
18:47.4,0,0,0
18:47.5,0,0,0
18:47.5,0,0,0
18:47.5,0,0,0
18:47.6,0,0,0
18:47.6,0,0,0
18:47.6,0,0,0
18:47.7,0,0,0
18:47.7,0,0,0
18:47.7,0,0,0
18:47.8,0,0,0
18:47.8,0,0,0
18:47.8,0,0,0
18:47.9,0,0,0
18:47.9,0,0,0
18:47.9,0,0,0
18:48.0,0,0,0
18:48.0,0,0,0
18:48.0,0,0,0
18:48.1,0,0,0
18:48.1,0,0,0
18:48.1,0,0,0
18:48.2,0,0,0
18:48.2,0,0,0
18:48.2,0,0,0
18:48.3,0,0,0
18:48.3,0,0,0
18:48.3,0,0,0
18:48.4,0,0,0
18:48.4,0,0,0
18:48.4,0,0,0
18:48.5,0,0,0
18:48.5,0,0,0
18:48.5,0,0,0
18:48.6,0,0,0
18:48.6,0,0,0
18:48.6,0,0,0
18:48.7,0,0,0
18:48.7,0,0,0
18:48.7,0,0,0
18:48.8,0,0,0
18:48.8,0,0,0
18:48.8,0,0,0
18:48.9,0,0,0
18:48.9,0,0,0
18:48.9,0,0,0
18:49.0,0,0,0
18:49.0,0,0,0
18:49.0,0,0,0
18:49.1,0,0,0
18:49.1,0,0,0
18:49.1,0,0,0
18:49.2,0,0,0
18:49.2,0,0,0
18:49.2,0,0,0
18:49.3,0,0,0
18:49.3,0,0,0
18:49.3,0,0,0
18:49.4,0,0,0
18:49.4,0,0,0
18:49.4,0,0,0
18:49.5,0,0,0
18:49.5,0,0,0
18:49.5,0,0,0
18:49.6,0,0,0
18:49.6,0,0,0
18:49.6,0,0,0
18:49.7,0,0,0
18:49.7,0,0,0
18:49.7,0,0,0
18:49.8,0,0,0
18:49.8,0,0,0
18:49.8,0,0,0
18:49.9,0,0,0
18:49.9,0,0,0
18:49.9,0,0,0
18:50.0,0,0,0
18:50.0,0,0,0
18:50.0,0,0,0
18:50.1,0,0,0
18:50.1,0,0,0
18:50.1,0,0,0
18:50.2,0,0,0
18:50.2,0,0,0
18:50.2,0,0,0
18:50.3,0,0,0
18:50.3,0,0,0
18:50.3,0,0,0
18:50.4,0,0,0
18:50.4,0,0,0
18:50.4,0,0,0
18:50.5,0,0,0
18:50.5,0,0,0
18:50.5,0,0,0
18:50.6,0,0,0
18:50.6,0,0,0
18:50.6,0,0,0
18:50.7,0,0,0
18:50.7,0,0,0
18:50.7,0,0,0
18:50.8,0,0,0
18:50.8,0,0,0
18:50.8,0,0,0
18:50.9,0,0,0
18:50.9,0,0,0
18:50.9,0,0,0
18:51.0,0,0,0
18:51.0,0,0,0
18:51.0,0,0,0
18:51.1,0,0,0
18:51.1,0,0,0
18:51.1,0,0,0
18:51.2,0,0,0
18:51.2,0,0,0
18:51.2,0,0,0
18:51.3,0,0,0
18:51.3,0,0,0
18:51.3,0,0,0
18:51.4,0,0,0
18:51.4,0,0,0
18:51.4,0,0,0
18:51.5,0,0,0
18:51.5,0,0,0
18:51.5,0,0,0
18:51.6,0,0,0
18:51.6,0,0,0
18:51.6,0,0,0
18:51.7,0,0,0
18:51.7,0,0,0
18:51.7,0,0,0
18:51.8,0,0,0
18:51.8,0,0,0
18:51.8,0,0,0
18:51.9,0,0,0
18:51.9,0,0,0
18:51.9,0,0,0
18:52.0,0,0,0
18:52.0,0,0,0
18:52.0,0,0,0
18:52.1,0,0,0
18:52.1,0,0,0
18:52.1,0,0,0
18:52.2,0,0,0
18:52.2,0,0,0
18:52.2,0,0,0
18:52.3,0,0,0
18:52.3,0,0,0
18:52.3,0,0,0
18:52.4,0,0,0
18:52.4,0,0,0
18:52.4,0,0,0
18:52.5,0,0,0
18:52.5,0,0,0
18:52.5,0,0,0
18:52.6,0,0,0
18:52.6,0,0,0
18:52.6,0,0,0
18:52.7,0,0,0
18:52.7,0,0,0
18:52.7,0,0,0
18:52.8,0,0,0
18:52.8,0,0,0
18:52.8,0,0,0
18:52.9,0,0,0
18:52.9,0,0,0
18:52.9,0,0,0
18:53.0,0,0,0
18:53.0,0,0,0
18:53.0,0,0,0
18:53.1,0,0,0
18:53.1,0,0,0
18:53.1,0,0,0
18:53.2,0,0,0
18:53.2,0,0,0
18:53.2,0,0,0
18:53.3,0,0,0
18:53.3,0,0,0
18:53.3,0,0,0
18:53.4,0,0,0
18:53.4,0,0,0
18:53.4,0,0,0
18:53.5,0,0,0
18:53.5,0,0,0
18:53.5,0,0,0
18:53.6,0,0,0
18:53.6,0,0,0
18:53.6,0,0,0
18:53.7,0,0,0
18:53.7,0,0,0
18:53.7,0,0,0
18:53.8,0,0,0
18:53.8,0,0,0
18:53.8,0,0,0
18:53.9,0,0,0
18:53.9,0,0,0
18:53.9,0,0,0
18:54.0,0,0,0
18:54.0,0,0,0
18:54.0,0,0,0
18:54.1,0,0,0
18:54.1,0,0,0
18:54.1,0,0,0
18:54.2,0,0,0
18:54.2,0,0,0
18:54.2,0,0,0
18:54.3,0,0,0
18:54.3,0,0,0
18:54.3,0,0,0
18:54.4,0,0,0
18:54.4,0,0,0
18:54.4,0,0,0
18:54.5,0,0,0
18:54.5,0,0,0
18:54.5,0,0,0
18:54.6,0,0,0
18:54.6,0,0,0
18:54.6,0,0,0
18:54.7,0,0,0
18:54.7,0,0,0
18:54.7,0,0,0
18:54.8,0,0,0
18:54.8,0,0,0
18:54.8,0,0,0
18:54.9,0,0,0
18:54.9,0,0,0
18:54.9,0,0,0
18:55.0,0,0,0
18:55.0,0,0,0
18:55.0,0,0,0
18:55.1,0,0,0
18:55.1,0,0,0
18:55.1,0,0,0
18:55.2,0,0,0
18:55.2,0,0,0
18:55.2,0,0,0
18:55.3,0,0,0
18:55.3,0,0,0
18:55.3,0,0,0
18:55.4,0,0,0
18:55.4,0,0,0
18:55.4,0,0,0
18:55.5,0,0,0
18:55.5,0,0,0
18:55.5,0,0,0
18:55.6,0,0,0
18:55.6,0,0,0
18:55.6,0,0,0
18:55.7,0,0,0
18:55.7,0,0,0
18:55.7,0,0,0
18:55.8,0,0,0
18:55.8,0,0,0
18:55.8,0,0,0
18:55.9,0,0,0
18:55.9,0,0,0
18:55.9,0,0,0
18:56.0,0,0,0
18:56.0,0,0,0
18:56.0,0,0,0
18:56.1,0,0,0
18:56.1,0,0,0
18:56.1,0,0,0
18:56.2,0,0,0
18:56.2,0,0,0
18:56.2,0,0,0
18:56.3,0,0,0
18:56.3,0,0,0
18:56.3,0,0,0
18:56.4,0,0,0
18:56.4,0,0,0
18:56.4,0,0,0
18:56.5,0,0,0
18:56.5,0,0,0
18:56.5,0,0,0
18:56.6,0,0,0
18:56.6,0,0,0
18:56.6,0,0,0
18:56.7,0,0,0
18:56.7,0,0,0
18:56.7,0,0,0
18:56.8,0,0,0
18:56.8,0,0,0
18:56.8,0,0,0
18:56.9,0,0,0
18:56.9,0,0,0
18:56.9,0,0,0
18:57.0,0,0,0
18:57.0,0,0,0
18:57.0,0,0,0
18:57.1,0,0,0
18:57.1,0,0,0
18:57.1,0,0,0
18:57.2,0,0,0
18:57.2,0,0,0
18:57.2,0,0,0
18:57.3,0,0,0
18:57.3,0,0,0
18:57.3,0,0,0
18:57.4,0,0,0
18:57.4,0,0,0
18:57.4,0,0,0
18:57.5,0,0,0
18:57.5,0,0,0
18:57.5,0,0,0
18:57.6,0,0,0
